time,input_angle,output_angle,input_velocity,output_velocity,input_acceleration,input_torque,output_torque,static_reference_torque,deflection_m,span_error_m,closure_m,kinetic_J,input_power_W,output_power_W,equality_power_W,rows,q0,q1
0.19,1.57684118,1.91133319,0.00606932611,0.00308138407,-2.51804475,-0.004015873,-0.00308138407,0.00144448748,-8.40941247e-07,8.40749113e-07,8.40749113e-07,4.38049875e-08,-2.43736428e-05,-9.49492777e-06,-7.51313141e-07,1,0.00604485691,0.00282598689
0.192,1.57684696,1.91133639,0.000951561365,0.000696416828,-2.62679808,-0.00537047577,-0.000696416828,0.000326466202,-7.42924188e-07,7.42754507e-07,7.42754507e-07,1.74815362e-09,-5.11033725e-06,-4.84996398e-07,-1.46142686e-06,1,0.00605063237,0.00282918439
0.194,1.57684223,1.91133469,-0.00438313854,-0.00179022735,-2.73474898,-0.00677097847,0.00179022735,-0.000839220956,-6.39248704e-07,6.39102667e-07,6.39102667e-07,1.81840939e-08,2.96781367e-05,-3.20491396e-06,-2.27316871e-06,1,0.00604590088,0.00282748475
0.196,1.57682656,1.91132789,-0.00993302274,-0.00437772053,-2.84170237,-0.0082165459,0.00437772053,-0.00205217027,-5.29911999e-07,5.29790836e-07,5.29790836e-07,1.00605329e-07,8.16151373e-05,-1.9164437e-05,-3.19026809e-06,1,0.00603023072,0.00282068561
0.198,1.57679952,1.91131579,-0.0156959488,-0.00706504725,-2.94746132,-0.00970624854,0.00706504725,-0.003311888,-4.14921821e-07,4.14826809e-07,4.14826809e-07,2.56710221e-07,0.00015234878,-4.99148927e-05,-4.21601625e-06,1,0.00600319412,0.00280858652
0.2,1.57676069,1.91129819,-0.0216693792,-0.00985100271,-3.05182739,-0.0112390625,0.00985100271,-0.00461778952,-2.94296639e-07,2.94229104e-07,2.94229104e-07,4.94368927e-07,0.000243543506,-9.70422543e-05,-5.35322049e-06,1,0.0059643681,0.00279098929
0.202,1.57670966,1.9112749,-0.0278503786,-0.0127341913,-3.15460097,-0.0128138694,0.0127341913,-0.00596919859,-1.68065802e-07,1.68027125e-07,1.68027125e-07,8.21586478e-07,0.000356871114,-0.000162159629,-6.60415954e-06,1,0.00591333528,0.00276769837
0.204,1.57664601,1.91124572,-0.0342356119,-0.0157130257,-3.25558157,-0.014429457,0.0157130257,-0.00736534684,-3.62696774e-08,3.62613012e-08,3.62613012e-08,1.24646309e-06,0.000494001288,-0.000246899177,-7.97054073e-06,1,0.00584968461,0.00273852126
0.206,1.57656934,1.91121047,-0.0408213422,-0.0187857257,-3.35456814,-0.0160845189,0.0187857257,-0.00880537335,1.01040236e-07,-1.01016802e-07,1.01016802e-07,1.77715181e-06,0.000656591651,-0.000352903491,-9.45345929e-06,1,0.00577301224,0.00270326885
0.208,1.57647925,1.91116896,-0.0476034306,-0.0219503182,-3.45135929,-0.0177776554,0.0219503182,-0.0102883244,2.43801218e-07,-2.43744392e-07,2.43744392e-07,2.4218137e-06,0.000846277387,-0.000481816467,-1.105336e-05,1,0.00568292228,0.00266175585
0.21,1.57637535,1.911121,-0.0545773352,-0.0252046363,-3.54575355,-0.0195073738,0.0252046363,-0.0118131536,3.9193926e-07,-3.9184738e-07,3.9184738e-07,3.18857065e-06,0.00106466048,-0.00063527369,-1.27700017e-05,1,0.00557902764,0.00261380116
0.212,1.57625728,1.91106643,-0.061738111,-0.02854632,-3.63754973,-0.021272089,0.02854632,-0.0133787213,5.4536902e-07,-5.45240339e-07,5.45240339e-07,4.085456e-06,0.0013132986,-0.000814892386,-1.46024252e-05,1,0.00546095079,0.00255922824
0.214,1.57612465,1.91100507,-0.0690804116,-0.0319728163,-3.72654725,-0.0230701252,0.0319728163,-0.0149837957,7.03993806e-07,-7.03826484e-07,7.03826484e-07,5.12036333e-06,0.00159369374,-0.00102226098,-1.65489246e-05,1,0.00532832462,0.00249786552
0.216,1.57597712,1.91093675,-0.0765984895,-0.0354813799,-3.81254646,-0.0248997163,0.0354813799,-0.0166270526,8.6770558e-07,-8.67497676e-07,8.67497676e-07,6.30099345e-06,0.00190728066,-0.00125892832,-1.86070229e-05,1,0.0051807932,0.00242954678
0.218,1.57581434,1.91086131,-0.0842861992,-0.0390690743,-3.89534895,-0.0267590079,0.0390690743,-0.0183070763,1.03638499e-06,-1.03613446e-06,1.03613446e-06,7.6348e-06,0.00225541507,-0.00152639257,-2.07734515e-05,1,0.00501801258,0.00235411153
0.22,1.57563598,1.91077861,-0.0921369993,-0.0427327734,-3.97475783,-0.0286460581,0.0427327734,-0.0200223601,1.20990142e-06,-1.2096061e-06,1.2096061e-06,9.12893386e-06,0.00263936184,-0.00182608992,-2.30441348e-05,1,0.00483965164,0.00227140538
0.222,1.57544172,1.91068848,-0.100143956,-0.0464691628,-4.05057803,-0.0305588397,0.0464691628,-0.0217713076,1.3881131e-06,-1.38777071e-06,1.38777071e-06,1.07901867e-05,0.0030602831,-0.00215938309,-2.5414179e-05,1,0.00464539278,0.00218128044
0.224,1.57523126,1.9105908,-0.108299747,-0.0502747423,-4.12261661,-0.0324952417,0.0502747423,-0.0235522333,1.57086716e-06,-1.57047528e-06,1.57047528e-06,1.26249337e-05,0.00351922645,-0.00252754972,-2.78778668e-05,1,0.0044349328,0.00208359567
0.226,1.57500431,1.91048542,-0.116596665,-0.054145828,-4.19068306,-0.0344530714,0.054145828,-0.0253633642,1.7579998e-06,-1.7575559e-06,1.7575559e-06,1.46390765e-05,0.00401711323,-0.00293177069,-3.04286567e-05,1,0.00420798358,0.00197821726
0.228,1.5747606,1.91037222,-0.125026626,-0.0580785547,-4.25458966,-0.0364300565,0.0580785547,-0.0272028411,1.94933647e-06,-1.94883785e-06,1.94883785e-06,1.68379856e-05,0.00455472704,-0.00337311852,-3.30591887e-05,1,0.00396427294,0.00186501902
0.23,1.57449987,1.91025108,-0.13358117,-0.0620688796,-4.31415178,-0.0384238475,0.0620688796,-0.0290687203,2.14469199e-06,-2.14413581e-06,2.14413581e-06,1.92264439e-05,0.0051327025,-0.00385254581,-3.57612948e-05,1,0.0037035453,0.00174388268
0.232,1.57422189,1.9101219,-0.142251472,-0.066112585,-4.36918815,-0.0404320204,0.066112585,-0.0309589751,2.3438708e-06,-2.34325406e-06,2.34325406e-06,2.18085898e-05,0.00575151442,-0.0043708739,-3.85260166e-05,1,0.00342556246,0.00161469829
0.234,1.57392643,1.90998457,-0.151028346,-0.0702052825,-4.41952117,-0.0424520791,0.0702052825,-0.0328714982,2.54666719e-06,-2.54598671e-06,2.54598671e-06,2.45878633e-05,0.00641146731,-0.00492878169,-4.13436273e-05,1,0.00313010434,0.00147736455
0.236,1.5736133,1.90983899,-0.159902256,-0.0743424165,-4.4649772,-0.0444814581,0.0743424165,-0.0348041032,2.75286554e-06,-2.75211799e-06,2.75211799e-06,2.75669515e-05,0.0071126855,-0.00552679489,-4.42036607e-05,1,0.00281696966,0.00133178915
0.238,1.5732823,1.90968509,-0.168863319,-0.0785192688,-4.50538688,-0.0465175257,0.0785192688,-0.0367545274,2.96224062e-06,-2.96142248e-06,2.96142248e-06,3.07477377e-05,0.0078551038,-0.00616527557,-4.70949459e-05,1,0.00248597665,0.00117788908
0.24,1.57293329,1.90952279,-0.177901319,-0.0827309631,-4.54058538,-0.0485575872,0.0827309631,-0.038720434,3.17455785e-06,-3.17366541e-06,3.17366541e-06,3.41312516e-05,0.00863845881,-0.00684441225,-5.00056477e-05,1,0.00213696371,0.00101559098
0.242,1.57256612,1.90935203,-0.187005712,-0.0869724699,-4.57041275,-0.050598888,0.0869724699,-0.0406994146,3.3895737e-06,-3.38860307e-06,3.38860307e-06,3.77176228e-05,0.00946228107,-0.00756421052,-5.29233132e-05,1,0.00176979012,0.000844831429
0.244,1.57218066,1.90917276,-0.196165638,-0.0912386118,-4.59471417,-0.0526386172,0.0912386118,-0.0426889921,3.60703595e-06,-3.60598303e-06,3.60598303e-06,4.1506037e-05,0.0103258879,-0.00832448429,-5.58349234e-05,1,0.0013843366,0.00066555725
0.246,1.57177683,1.90898493,-0.205369935,-0.0955240691,-4.61334022,-0.0546739107,0.0955240691,-0.0446866237,3.82668412e-06,-3.82554461e-06,3.82554461e-06,4.54946958e-05,0.0112283775,-0.00912484778,-5.87269508e-05,1,0.000980506001,0.0004777258
0.248,1.57135455,1.90878851,-0.21460714,-0.0998233853,-4.62614718,-0.0567018556,0.0998233853,-0.0466897035,4.04824983e-06,-4.04701923e-06,4.04701923e-06,4.96807801e-05,0.0121686231,-0.00996470825,-6.15854222e-05,1,0.000558223858,0.000281305249
0.25,1.57091377,1.90858348,-0.223865514,-0.104130973,-4.63299724,-0.0587194934,0.104130973,-0.0486955662,4.2714572e-06,-4.27013079e-06,4.27013079e-06,5.40604172e-05,0.0131452695,-0.0108432596,-6.43959861e-05,1,0.000117438987,7.62748433e-05
0.252,1.57045445,1.90836983,-0.23313304,-0.108441122,-4.63375884,-0.0607238243,0.108441122,-0.0507014902,4.49602328e-06,-4.49459614e-06,4.49459614e-06,5.86286536e-05,0.0141567298,-0.011759477,-6.71439846e-05,1,-0.00034187597,-0.000137374842
0.254,1.5699766,1.90814756,-0.242397449,-0.112748003,-4.62830684,-0.0627118111,0.112748003,-0.052704701,4.7216585e-06,-4.7201255e-06,4.7201255e-06,6.33794309e-05,0.0152011831,-0.0127121123,-6.98145302e-05,1,-0.000819724021,-0.000359641659
0.256,1.56948024,1.90791669,-0.251646223,-0.117045677,-4.61652287,-0.0646803834,0.117045677,-0.054702375,4.94806712e-06,-4.9464229e-06,4.9464229e-06,6.83055684e-05,0.0162765742,-0.0136996906,-7.23925858e-05,1,-0.00131608332,-0.000590511666
0.258,1.56896542,1.90767724,-0.260866614,-0.121328101,-4.59829547,-0.0666264419,0.121328101,-0.0566916428,5.17494768e-06,-5.17318667e-06,5.17318667e-06,7.33987497e-05,0.0173806143,-0.0147205081,-7.48630484e-05,1,-0.0018309067,-0.00082995891
0.26,1.56843221,1.90742926,-0.270045654,-0.125589136,-4.57352039,-0.0685468625,0.125589136,-0.0586695936,5.4019935e-06,-5.40010994e-06,5.40010994e-06,7.86495162e-05,0.0185107823,-0.015772631,-7.7210835e-05,1,-0.00236412121,-0.00107794523
0.262,1.5678807,1.90717278,-0.279170176,-0.129822554,-4.5421008,-0.0704385012,0.129822554,-0.0606332788,5.62889318e-06,-5.62688107e-06,5.62688107e-06,8.40472656e-05,0.0196643288,-0.0168538956,-7.94209722e-05,1,-0.00291562773,-0.00133442008
0.264,1.56731103,1.90690788,-0.288226821,-0.134022048,-4.50394746,-0.0722981983,0.134022048,-0.062579716,5.85533107e-06,-5.85318424e-06,5.85318424e-06,8.95802571e-05,0.0208382799,-0.0179619092,-8.1478686e-05,1,-0.00348530054,-0.00159932035
0.266,1.56672334,1.90663463,-0.29720206,-0.138181235,-4.45897901,-0.0741227829,0.138181235,-0.0645058932,6.08098783e-06,-6.0786999e-06,6.0786999e-06,9.52356226e-05,0.0220294438,-0.0190940537,-8.33694939e-05,1,-0.00407298702,-0.00187257023
0.268,1.56611782,1.90635312,-0.306082207,-0.142293671,-4.40712209,-0.0759090778,0.142293671,-0.0664087732,6.3055409e-06,-6.3031053e-06,6.3031053e-06,0.000100999385,0.0232344181,-0.0202474889,-8.50792975e-05,1,-0.00467850726,-0.00215408106
0.27,1.56549467,1.90606345,-0.314853435,-0.146352855,-4.34831161,-0.0776539042,0.146352855,-0.0682852976,6.52866505e-06,-6.52607504e-06,6.52607504e-06,0.000106856481,0.0244495985,-0.0214191581,-8.65944746e-05,1,-0.00530165381,-0.00244375121
0.272,1.56485414,1.90576574,-0.323501792,-0.150352236,-4.28249085,-0.079354086,0.150352236,-0.0701323914,6.75003291e-06,-6.7472816e-06,6.7472816e-06,0.000112790797,0.025671189,-0.022605795,-8.79019713e-05,1,-0.00594219142,-0.00274146601
0.274,1.56419647,1.9054601,-0.332013221,-0.154285228,-4.2096117,-0.0810064552,0.154285228,-0.0719469674,6.96931549e-06,-6.96639582e-06,6.96639582e-06,0.000118785201,0.0268952141,-0.0238039316,-8.89893928e-05,1,-0.00659985679,-0.00304709761
0.276,1.56352197,1.9051467,-0.340373573,-0.158145212,-4.12963476,-0.0826078562,0.158145212,-0.0737259304,7.1861827e-06,-7.18308749e-06,7.18308749e-06,0.000124821593,0.0281175311,-0.0250099079,-8.98450915e-05,1,-0.00727435839,-0.00336050497
0.278,1.56283095,1.90482567,-0.348568629,-0.161925548,-4.04252953,-0.0841551507,0.161925548,-0.0754661824,7.4003039e-06,-7.39702586e-06,7.39702586e-06,0.000130880954,0.0293338455,-0.0262198831,-9.0458254e-05,1,-0.00796537629,-0.00368153378
0.28,1.56212376,1.90449719,-0.356584115,-0.165619587,-3.94827455,-0.0856452227,0.165619587,-0.0771646263,7.61134841e-06,-7.60788016e-06,7.60788016e-06,0.000136943405,0.030539726,-0.0274298476,-9.08189842e-05,1,-0.00867256208,-0.00401001643
0.282,1.56140079,1.90416143,-0.364405721,-0.169220674,-3.84685752,-0.0870749833,0.169220674,-0.0788181711,7.81898602e-06,-7.81532012e-06,7.81532012e-06,0.000142988275,0.0317306221,-0.0286356366,-9.09183823e-05,1,-0.00939553874,-0.004345772
0.284,1.56066243,1.9038186,-0.372019119,-0.172722163,-3.73827539,-0.0884413749,0.172722163,-0.0804237365,8.02288753e-06,-8.01901649e-06,8.01901649e-06,0.000148994171,0.0329018824,-0.0298329456,-9.07486208e-05,1,-0.0101339006,-0.0046886063
0.286,1.55990911,1.90346889,-0.379409982,-0.176117422,-3.62253451,-0.0897413769,0.176117422,-0.0819782571,8.22272524e-06,-8.21864158e-06,8.21864158e-06,0.000154939057,0.0340487742,-0.0310173462,-9.03030144e-05,1,-0.0108872133,-0.00503831181
0.288,1.55914131,1.90311253,-0.386564002,-0.179399844,-3.49965073,-0.0909720095,0.179399844,-0.0834786874,8.41817344e-06,-8.41386968e-06,8.41386968e-06,0.000160800339,0.0351665041,-0.032184304,-8.95760855e-05,1,-0.0116550139,-0.00539466783
0.29,1.55835952,1.90274976,-0.393466912,-0.182562859,-3.36964941,-0.092130339,0.182562859,-0.0849220062,8.60890888e-06,-8.60437762e-06,8.60437762e-06,0.00016655496,0.03625024,-0.0333291973,-8.85636234e-05,1,-0.0124368109,-0.00575744045
0.292,1.55756424,1.90238082,-0.400104502,-0.185599938,-3.23256559,-0.0932134821,0.185599938,-0.0863052212,8.79461128e-06,-8.7898452e-06,8.7898452e-06,0.000172179489,0.0372951338,-0.0344473369,-8.72627374e-05,1,-0.0132320843,-0.0061263827
0.294,1.55675604,1.90200597,-0.406462638,-0.188504608,-3.08844397,-0.0942186105,0.188504608,-0.0876253737,8.97496373e-06,-8.96995565e-06,8.96995565e-06,0.000177650234,0.0382963449,-0.0355339871,-8.56719034e-05,1,-0.0140402857,-0.00650123461
0.296,1.55593549,1.90162548,-0.412527283,-0.191270457,-2.93733901,-0.0951429554,0.191270457,-0.0888795427,9.14965316e-06,-9.1443961e-06,9.1443961e-06,0.00018294334,0.0392490649,-0.0365843876,-8.37910035e-05,1,-0.0148608387,-0.00688172332
0.298,1.55510319,1.90123964,-0.418284519,-0.193891145,-2.77931492,-0.0959838117,0.193891145,-0.09006485,9.31837077e-06,-9.31285793e-06,9.31285793e-06,0.000188034907,0.0401485425,-0.0375937763,-8.16213582e-05,1,-0.015693139,-0.00726756327
0.3,1.55425977,1.90084875,-0.42372056,-0.196360417,-2.61444572,-0.0967385426,0.196360417,-0.0911784638,9.48081237e-06,-9.47503726e-06,9.47503726e-06,0.000192901106,0.0409901094,-0.0385574132,-7.91657517e-05,1,-0.0165365543,-0.00765845629
0.302,1.5534059,1.90045311,-0.428821778,-0.198672103,-2.44281524,-0.0974045835,0.198672103,-0.0922176035,9.63667881e-06,-9.63063524e-06,9.63063524e-06,0.0001975183,0.0417692067,-0.0394706045,-7.64284487e-05,1,-0.0173904253,-0.00805409183
0.304,1.55254226,1.90005305,-0.433574719,-0.200820138,-2.26451709,-0.0979794459,0.200820138,-0.093179544,9.78567632e-06,-9.77935847e-06,9.77935847e-06,0.000201863167,0.0424814107,-0.0403287277,-7.34152048e-05,1,-0.0182540655,-0.00845414712
0.306,1.55166957,1.89964891,-0.437966123,-0.202798563,-2.07965468,-0.098460722,0.202798563,-0.0940616194,9.92751681e-06,-9.9209193e-06,9.9209193e-06,0.000205912826,0.0431224607,-0.041127257,-7.01332676e-05,1,-0.0191267617,-0.00885828739
0.308,1.55078855,1.89924104,-0.441982946,-0.204601537,-1.88834119,-0.0988460875,0.204601537,-0.0948612276,1.00619182e-05,-1.00550361e-05,1.00550361e-05,0.000209644972,0.043688285,-0.041861789,-6.65913721e-05,1,-0.0200077745,-0.0092661661
0.31,1.54989999,1.89882978,-0.445612376,-0.206223348,-1.69069949,-0.0991333063,0.206223348,-0.0955758336,1.01886048e-05,-1.01814337e-05,1.01814337e-05,0.000213038001,0.0441750281,-0.0425280694,-6.27997265e-05,1,-0.0208963387,-0.00967742518
0.312,1.54900466,1.89841551,-0.448841854,-0.207658418,-1.48686213,-0.099320233,0.207658418,-0.0962029737,1.03073072e-05,-1.02998435e-05,1.02998435e-05,0.000216071144,0.0445790775,-0.0431220185,-5.87699926e-05,1,-0.0217916638,-0.0100916953
0.314,1.54810339,1.89799861,-0.451659095,-0.208901311,-1.27697124,-0.099404817,0.208901311,-0.0967402594,1.04177631e-05,-1.04100035e-05,1.04100035e-05,0.000218724603,0.0448970896,-0.0436397579,-5.45152573e-05,1,-0.0226929344,-0.0105085962
0.316,1.54719702,1.89757947,-0.454052102,-0.209946747,-1.06117848,-0.0993851054,0.209946747,-0.0971853804,1.05197168e-05,-1.05116589e-05,1.05116589e-05,0.00022097968,0.0451260161,-0.0440776367,-5.0049999e-05,1,-0.0235993111,-0.0109277369
0.318,1.5462864,1.89715849,-0.456009193,-0.210789604,-0.839644912,-0.099259246,0.210789604,-0.0975361083,1.061292e-05,-1.06045622e-05,1.06045622e-05,0.000222818914,0.0452631287,-0.044432257,-4.5390046e-05,1,-0.0245099306,-0.011348716
0.32,1.54537242,1.89673608,-0.457519012,-0.211424927,-0.612540938,-0.0990254901,0.211424927,-0.0977903001,1.06971315e-05,-1.06884729e-05,1.06884729e-05,0.000224226204,0.0453060444,-0.0447004999,-4.05525303e-05,1,-0.0254239071,-0.0117711222
0.322,1.54445599,1.89631267,-0.45857055,-0.211847941,-0.380046141,-0.0986821953,0.211847941,-0.0979459008,1.07721175e-05,-1.07631583e-05,1.07631583e-05,0.000225186946,0.0452527486,-0.0448795502,-3.55558347e-05,1,-0.0263403319,-0.0121945343
0.324,1.54353805,1.89588868,-0.459153167,-0.212054052,-0.142349176,-0.0982278279,0.212054052,-0.0980009468,1.08376516e-05,-1.08283929e-05,1.08283929e-05,0.000225688154,0.0451016183,-0.0449669208,-3.04195357e-05,1,-0.0272582754,-0.0126185221
0.326,1.54261954,1.89546456,-0.459256606,-0.212038856,0.100352381,-0.097660965,0.212038856,-0.0979535687,1.08935151e-05,-1.08839588e-05,1.08839588e-05,0.000225718585,0.0448514433,-0.0449604763,-2.51643415e-05,1,-0.0281767867,-0.0130426461
0.328,1.54170143,1.89504074,-0.458871009,-0.211798149,0.347852188,-0.0969802972,0.211798149,-0.0978019936,1.09394966e-05,-1.09296458e-05,1.09296458e-05,0.000225268855,0.0445014468,-0.0448584557,-1.98120261e-05,1,-0.0290948951,-0.0134664585
0.33,1.54078472,1.8946177,-0.457986941,-0.21132793,0.599935301,-0.0961846297,0.21132793,-0.0975445478,1.09753922e-05,-1.09652513e-05,1.09652513e-05,0.000224331555,0.0440513044,-0.0446594939,-1.43853609e-05,1,-0.0300116106,-0.0138895032
0.332,1.5398704,1.89419589,-0.456595402,-0.21062441,0.856378361,-0.0952728846,0.21062441,-0.097179659,1.10010057e-05,-1.099058e-05,1.099058e-05,0.000222901359,0.043501161,-0.044362642,-8.90804216e-06,1,-0.030925925,-0.0143113164
0.334,1.53895951,1.89377578,-0.454687843,-0.209684017,1.11694978,-0.0942441023,0.209684017,-0.0967058588,1.10161481e-05,-1.10054442e-05,1.10054442e-05,0.000220975124,0.0428516476,-0.0439673868,-3.40461827e-06,1,-0.0318368127,-0.014731427
0.336,1.5380531,1.89335784,-0.452256187,-0.208503401,1.38140997,-0.0930974426,0.208503401,-0.096121784,1.10206379e-05,-1.10096637e-05,1.10096637e-05,0.000218551987,0.0421038944,-0.0434736682,2.0995859e-06,1,-0.0327432313,-0.015149357
0.338,1.5371522,1.89294258,-0.44929284,-0.207079443,1.6495115,-0.0918321861,0.207079443,-0.0954261787,1.10143008e-05,-1.10030655e-05,1.10030655e-05,0.000215633454,0.0412595437,-0.0428818956,7.57854444e-06,1,-0.0336441231,-0.0155646221
0.34,1.53625791,1.89253047,-0.44579071,-0.205409256,1.9209994,-0.090447735,0.205409256,-0.094617896,1.09969695e-05,-1.09854837e-05,1.09854837e-05,0.000212223477,0.04032076,-0.0421929623,1.30056064e-05,1,-0.0345384158,-0.015976732
0.342,1.5353713,1.89212201,-0.44174322,-0.203490192,2.19561134,-0.0889436139,0.203490192,-0.0936958992,1.09684838e-05,-1.09567595e-05,1.09567595e-05,0.000208328528,0.0392902384,-0.0414082584,1.83535713e-05,1,-0.0354250236,-0.0163851907
0.344,1.53449348,1.8917177,-0.437144322,-0.20131985,2.47307792,-0.0873194704,0.20131985,-0.0926592633,1.09286904e-05,-1.09167408e-05,1.09167408e-05,0.000203957662,0.0381712107,-0.0405296818,2.35947636e-05,1,-0.036302848,-0.0167894976
0.346,1.53362555,1.89131805,-0.431988513,-0.198896072,2.7531229,-0.0855750753,0.198896072,-0.0915071755,1.08774424e-05,-1.08652824e-05,1.08652824e-05,0.000199122567,0.0369674495,-0.0395596474,2.8701106e-05,1,-0.0371707793,-0.0171891474
0.348,1.53276863,1.89092357,-0.426270848,-0.196216956,3.0354635,-0.0837103229,0.196216956,-0.0902389368,1.08145995e-05,-1.08022453e-05,1.08022453e-05,0.000193837608,0.0356832703,-0.0385010938,3.36441905e-05,1,-0.0380276974,-0.0175836307
0.35,1.53192385,1.89053477,-0.419986951,-0.193280855,3.31981065,-0.0817252311,0.193280855,-0.0888539623,1.07400276e-05,-1.07274968e-05,1.07274968e-05,0.000188119859,0.0343235307,-0.0373574888,3.83953479e-05,1,-0.038872473,-0.0179724347
0.352,1.53109236,1.89015216,-0.41313303,-0.19008638,3.60586931,-0.0796199413,0.19008638,-0.0873517816,1.06535986e-05,-1.06409105e-05,1.06409105e-05,0.000181989124,0.0328936276,-0.0361328319,4.2925714e-05,1,-0.0397039689,-0.0183550438
0.354,1.53027529,1.88977626,-0.405705886,-0.186632407,3.89333875,-0.0773947178,0.186632407,-0.0857320398,1.05551905e-05,-1.05423656e-05,1.05423656e-05,0.00017546795,0.0313994926,-0.0348316553,4.72062938e-05,1,-0.0405210408,-0.0187309397
0.356,1.52947379,1.8894076,-0.397702926,-0.182918074,4.18191289,-0.0750499475,0.182918074,-0.0839944969,1.04446865e-05,-1.04317469e-05,1.04317469e-05,0.00016858162,0.0298475838,-0.0334590218,5.12080229e-05,1,-0.041322539,-0.0190996023
0.358,1.52868902,1.88904669,-0.389122174,-0.17894279,4.47128059,-0.0725861395,0.17894279,-0.0821390287,1.03219756e-05,-1.03089448e-05,1.03089448e-05,0.000161358141,0.0282448764,-0.032020522,5.49018254e-05,1,-0.0421073093,-0.0194605102
0.36,1.52792213,1.88869406,-0.379962279,-0.174706231,4.76112596,-0.070003924,0.174706231,-0.0801656263,1.01869517e-05,-1.01738545e-05,1.01738545e-05,0.00015382822,0.0265988505,-0.030522267,5.82586701e-05,1,-0.0428741944,-0.0198131409
0.362,1.52717429,1.88835023,-0.370222524,-0.170208346,5.05112877,-0.0673040516,0.170208346,-0.0780743959,1.00395139e-05,-1.00263767e-05,1.00263767e-05,0.000146025226,0.0249174759,-0.028970881,6.12496233e-05,1,-0.0436220348,-0.0201569718
0.364,1.52644666,1.88801572,-0.359902838,-0.165449358,5.34096472,-0.0644873922,0.165449358,-0.0758655585,9.87956611e-06,-9.86641639e-06,9.86641639e-06,0.000137985138,0.0232091955,-0.02737349,6.38458992e-05,1,-0.0443496709,-0.0204914806
0.366,1.52574038,1.88769106,-0.3490038,-0.160429763,5.63030582,-0.061554934,0.160429763,-0.0735394499,9.70701691e-06,-9.69388354e-06,9.69388354e-06,0.000129746479,0.0214829059,-0.0257377087,6.60189097e-05,1,-0.0450559432,-0.0208161455
0.368,1.52505663,1.88737676,-0.337526647,-0.155150333,5.91882075,-0.0585077824,0.155150333,-0.0710965195,9.52177936e-06,-9.50869238e-06,9.50869238e-06,0.000121350247,0.0197479356,-0.0240716258,6.77403107e-05,1,-0.0457396946,-0.0211304462
