angle_difference_from_tendon_rad,closure,compliance_m_N,damping,decay_s,deflection_m,deflection_rms_m,drive_kv,dt,duration,energy_change_J,energy_initial_J,equality_work_J,exact,failed,frequency,group,impedance,input_torque_Nm,input_work_J,inverse_dynamics_error_Nm,load,mass,max_closure_m,mode,num_bytes,output_work_J,precision,reference_rms_Nm,rotation,rows_mode,samples,static_error_Nm,static_reference_Nm,step_seconds,theta,timeconst,torque_difference_from_tendon_Nm,trace,work_balance_error_J
,tendon,,1,,5.2767042033099994e-05,4.788662637774802e-05,5,0.0005,2,1.68025317959e-36,0.0,-0.0002835417689567916,1,False,1,static,0.9921930164592978,-0.034782426377299995,-1.2584831913421984e-06,0.00011446946335491294,-10,0,4.53788888671e-05,static,8,0.00028480023074403877,double,0.03186500857709685,90,1,4001,0.000128431871099996,-0.034910858248400005,0.002677117,36,0.009488472193020818,,,2.140409502198945e-11
,tendon,,1,,5.276491459050002e-06,4.7884762238602134e-06,5,0.0005,2,8.58407102569e-35,0.0,-2.8352330618800003e-06,1,False,1,static,0.9921930164592978,-0.0034797199245599985,-1.2595466293798168e-08,1.1426279713288934e-06,-1,0,4.53744760986e-06,static,8,2.8478283141459083e-06,double,0.003177547381901099,90,1,4001,1.2844051899998758e-06,-0.0034810043297500005,0.002933436,36,0.009488472193020818,,,2.1402788997134672e-13
,tendon,,1,,-5.276444168659999e-06,4.788434786663633e-06,5,0.0005,2,6.75745020592e-33,0.0,-2.8351920159355287e-06,1,False,1,static,0.9921930164592978,0.003480047192570001,-1.2597822804309177e-08,1.1479910578478742e-06,1,0,4.53734952977e-06,static,8,2.8477896247149044e-06,double,0.0031755566994626423,90,1,4001,1.2844243899999726e-06,0.0034787627681800008,0.002814013,36,0.009488472193020818,,,2.1402493340284432e-13
,tendon,,1,,-5.2762312999199984e-05,4.7882482661895396e-05,5,0.0005,2,8.34152983288e-35,0.0,-0.00028350072307673993,1,False,1,static,0.9921930164592978,0.0348151534569,-1.2608397186708178e-06,0.00011453991768048546,10,0,4.5369080859e-05,static,8,0.0002847615413942561,double,0.03166594059419111,90,1,4001,0.00012845107679999856,0.0346867023801,0.002836456,36,0.009488472193020818,,,2.140115466569767e-11
,tendon,,1,,5.325488397540001e-05,4.832896789396078e-05,5,0.0005,2,6.0311212498e-33,0.0,-0.0002861593716820844,1,False,1,static,0.9921930164592978,-0.09038361291180001,-8.497768487850333e-06,0.00011598564086279502,-10,0,4.61914946867e-05,static,8,0.00029465710784392653,double,0.08261696189374676,90,1,4001,0.0001301756417999983,-0.09051378855360002,0.002813713,38,0.009488472193020818,,,3.232600818969811e-11
,tendon,,1,,5.325093970710001e-06,4.832550451066409e-06,5,0.0005,2,2.63321905533e-34,0.0,-2.8612346376867684e-06,1,False,1,static,0.9921930164592978,-0.009024611314170003,-8.471934095690405e-08,1.1555209775010615e-06,-1,0,4.61843251634e-06,static,8,2.9459536557312575e-06,double,0.008239080759258095,90,1,4001,1.3018128100002885e-06,-0.009025913126980005,0.002985903,38,0.009488472193020818,,,3.229124151061982e-13
,tendon,,1,,-5.325006476209999e-06,4.832473621784101e-06,5,0.0005,2,2.96958513633e-33,0.0,-2.8611550112676635e-06,1,False,1,static,0.9921930164592978,0.009021565939300001,-8.466217597352045e-08,1.1685911031515257e-06,1,0,4.61827341175e-06,static,8,2.9458168644052722e-06,double,0.008234063964134775,90,1,4001,1.3018253599995228e-06,0.009020264113939998,0.002850923,38,0.009488472193020818,,,3.2283591151391865e-13
,tendon,,1,,-5.32461344812e-05,4.8321284931117946e-05,5,0.0005,2,3.41220076513e-33,0.0,-0.00028607974458089624,1,False,1,static,0.9921930164592978,0.09007907272640003,-8.440602705652205e-06,0.00011612754306501575,10,0,4.61755841666e-05,static,8,0.0002945203150373935,double,0.08211528003498321,90,1,4001,0.00013018818510000807,0.08994888454129997,0.002948221,38,0.009488472193020818,,,3.224915495238234e-11
,tendon,,1,,7.66083309776e-05,6.950487798459791e-05,5,0.0005,2,1.62551974837e-34,0.0,-0.00041125168164517635,1,False,1,static,0.9921930164592978,-0.5842138879259999,-0.00035503743401326044,0.00013006777171002985,-10,0,7.24690685613e-05,static,8,0.0007662882724794249,double,0.5333945230105854,90,1,4001,0.0001443615119999242,-0.5843582494380001,0.002694539,60,0.009488472193020818,,,8.431790118543225e-10
,tendon,,1,,7.652966956989999e-06,6.9435557089581e-06,5,0.0005,2,6.44227948884e-33,0.0,-4.1063979167918875e-06,1,False,1,static,0.9921930164592978,-0.05832936779249999,-3.5392037210837955e-06,1.8521484965074684e-06,-1,0,7.23771273642e-06,static,8,7.64559322855739e-06,double,0.053246191886106596,90,1,4001,1.4447366999958966e-06,-0.05833081252920003,0.002963847,60,0.009488472193020818,,,8.409318293286768e-12
,tendon,,1,,-7.651222721309997e-06,6.942018539315896e-06,5,0.0005,2,2.4212230312e-33,0.0,-4.105041449150883e-06,1,False,1,static,0.9921930164592978,0.058308945066099994,-3.536726976081996e-06,1.7386044984804595e-06,1,0,7.23567402144e-06,static,8,7.641760020888804e-06,double,0.053225488186779864,90,1,4001,1.444984200002497e-06,0.058307500081900006,0.00282977,60,0.009488472193020818,,,8.404344075363358e-12
,tendon,,1,,-7.64339070967e-05,6.93511607493864e-05,5,0.0005,2,5.73298792833e-35,0.0,-0.00040989521146516777,1,False,1,static,0.9921930164592978,0.5821716152640002,-0.0003525606838657745,0.00012870829228362198,10,0,7.22651967072e-05,static,8,0.0007624550571280194,double,0.5313241543518926,90,1,4001,0.00014460907299995718,0.5820270061909998,0.002753931,60,0.009488472193020818,,,8.382029228148034e-10
,tendon,,1,,0.00011408489117500003,0.00010349065575230185,5,0.0005,2,4.32979722503e-34,0.0,-0.0006116424007193679,1,False,1,static,0.9921930164592978,-0.9359381474840002,-0.0009112429546223328,6.530893147954427e-05,-10,0,0.000114053125918,static,8,0.0015228820086009957,double,0.8543601493038755,90,1,4001,1.6165113000066178e-05,-0.9359543125969997,0.002809917,90,0.009488472193020818,,,3.3467407049890888e-09
,tendon,,1,,1.14000598645e-05,1.0341632696764326e-05,5,0.0005,2,7.77846961423e-35,0.0,-6.110343391788239e-06,1,False,1,static,0.9921930164592978,-0.09353006451370001,-9.100026856324279e-06,6.274421710982418e-06,-1,0,1.13965369603e-05,static,8,1.5210336823313793e-05,double,0.08537811107813391,90,1,4001,1.7015120000463124e-07,-0.09353023466490001,0.002745851,90,0.009488472193020818,,,3.3424798725083845e-11
,tendon,,1,,-1.1398185998499998e-05,1.033998035415667e-05,5,0.0005,2,2.02925717829e-32,0.0,-6.108990613081731e-06,1,False,1,static,0.9921930164592978,0.09351589420440003,-9.097271162402929e-06,6.251443181204188e-06,1,0,1.13945837759e-05,static,8,1.5206228360145507e-05,double,0.08536522231602052,90,1,4001,1.7203589999792435e-07,0.09351572216849997,0.002920528,90,0.009488472193020818,,,3.341533915260847e-11
,tendon,,1,,-0.00011389750497799996,0.00010332542183511278,5,0.0005,2,2.50023181984e-32,0.0,-0.0006102896279920878,1,False,1,static,0.9921930164592978,0.93452111667,-0.0009084872614272472,6.3463731673839e-05,10,0,0.000113857808514,static,8,0.0015187735521367538,double,0.8530712764567209,90,1,4001,1.8049848000023516e-05,0.9345030668219999,0.002919593,90,0.009488472193020818,,,3.3372825811433388e-09
,tendon,,1,,0.00012540717884799995,0.00011376099719632194,5,0.0005,2,1.63413420876e-32,0.0,-0.0006718734654453107,1,False,1,static,0.9921930164592978,-1.0186801283700002,-0.001079489923143576,0.0001870161995773846,-10,0,0.000120520720106,static,8,0.0017513589819222566,double,0.9297204790719973,90,1,4001,-0.0001948485800000732,-1.0184852797899997,0.003138195,120,0.009488472193020818,,,4.406666630121098e-09
,tendon,,1,,1.2541037894899999e-05,1.137636813017818e-05,5,0.0005,2,3.68919404492e-32,0.0,-6.720227757798788e-06,1,False,1,static,0.9921930164592978,-0.10186153830299999,-1.0793530794477963e-05,8.32650683446664e-06,-1,0,1.20569975171e-05,static,8,1.7513714494177083e-05,double,0.09298187718735476,90,1,4001,-1.939640999995551e-06,-0.10185959866200002,0.002889879,120,0.009488472193020818,,,4.405809966734494e-11
,tendon,,1,,-1.2541104502200002e-05,1.1376423884271929e-05,5,0.0005,2,3.15447121392e-33,0.0,-6.72055477975614e-06,1,False,1,static,0.9921930164592978,0.101860083112,-1.0793223233462377e-05,8.562103440712381e-06,1,0,1.20580848436e-05,static,8,1.7513733957032032e-05,double,0.09298402825875787,90,1,4001,-1.937672999996476e-06,0.101862020785,0.002793076,120,0.009488472193020818,,,4.405618648419137e-11
,tendon,,1,,-0.00012541384007299993,0.00011376657303088116,5,0.0005,2,6.08041978712e-34,0.0,-0.0006722004909385794,1,False,1,static,0.9921930164592978,1.01853461142,-0.0010791823668221724,0.0001958594195740518,10,0,0.000120629452879,static,8,0.0017513784530064497,double,0.9299355867937741,90,1,4001,-0.0001928813600000634,1.01872749278,0.002807912,120,0.009488472193020818,,,4.404754302077783e-09
,tendon,,1,,-4.315250045753492e-05,5.1003036691424746e-05,5,0.001,3,0.000324945866019,0.0,-0.0005131890798904322,1,False,0.5,dynamic,0.9921930164592978,-0.08634930426911662,0.08434936069697804,0.0070103261931051064,1,0,0.000115464430399,dynamic,8,-0.08277956067088452,double,0.08549014336911996,90,1,3001,-0.008166282859603193,-0.07818302140951343,0.002180363,90,0.009488472193020818,,,-0.0007316650801840944
,tendon,,1,,-1.719367916710446e-05,2.691089759612296e-05,5,0.0005,3,0.000325706047773,0.0,-0.00026499255185558946,1,False,0.5,dynamic,0.9921930164592978,-0.08369807368817568,0.08425303959294926,0.0035054444579225618,1,0,5.72262044818e-05,dynamic,8,-0.08329327130200519,double,0.08472786426972445,90,1,6001,-0.005348521311088032,-0.07834955237708764,0.004362695,90,0.009488472193020818,,,-0.00036906969131548183
,tendon,,1,,-4.2007004075946414e-06,1.6055222177658607e-05,5,0.00025,3,0.000326086554653,0.0,-0.00013990138195758587,1,False,0.5,dynamic,0.9921930164592978,-0.08237095142033772,0.08420245843169383,0.0017527331722932602,1,0,2.90243193559e-05,dynamic,8,-0.08355112663827152,double,0.084530566058795,90,1,12001,-0.0039381238922978545,-0.07843282752803987,0.008753539,90,0.009488472193020818,,,-0.0001853438568117258
,tendon,,1,,-4.860394645814758e-05,0.0007828927044281719,5,0.001,3,0.00466181577167,0.0,-0.07505019102399825,1,False,2,dynamic,0.9921930164592978,-0.0011907558457138591,1.1511358080297351,0.11287977801694708,1,0,0.00117934305786,dynamic,8,-1.062982978377934,double,0.4017365974601817,90,1,3001,-0.001073311808056964,-0.00011744403765685974,0.002141791,90,0.009488472193020818,,,-0.008440822856132776
,tendon,,1,,-2.831890311134258e-05,0.0003914983142763399,5,0.0005,3,0.00481818784554,0.0,-0.039564592549519474,1,False,2,dynamic,0.9921930164592978,-0.001133444279629856,1.1884329373353897,0.056426641927127874,1,0,0.000590423193347,dynamic,8,-1.1392784523919977,double,0.3554598653599469,90,1,6001,-0.0011054934087216565,-2.795087090819237e-05,0.004551602,90,0.009488472193020818,,,-0.004771704548332555
,tendon,,1,,-1.8201521202844004e-05,0.00019729299277221113,5,0.00025,3,0.00489846046784,0.0,-0.02069000100449037,1,False,2,dynamic,0.9921930164592978,-0.0011059834665448278,1.2066692453891708,0.028211908170762842,1,0,0.000298602142219,dynamic,8,-1.178557446289095,double,0.34251180944351833,90,1,12001,-0.001121561223618933,1.5577757074119348e-05,0.008888418,90,0.009488472193020818,,,-0.0025233376277453666
,tendon,,1,,0.00022330576439824935,0.004364908294584814,5,0.001,3,0.020247620761,0.0,-0.9860061692695088,1,False,5,dynamic,0.9921930164592978,0.12371063215691566,4.513636584350163,0.720670711654439,1,0,0.00657183430924,dynamic,8,-3.5528175157745503,double,1.7575787378033962,90,1,3001,0.1331218258494019,-0.009411193692486223,0.002467709,90,0.009488472193020818,,,0.045434721454896465
,tendon,,1,,9.152002493146761e-05,0.002175257871651856,5,0.0005,3,0.0227855006604,0.0,-0.7820698144196339,1,False,5,dynamic,0.9921930164592978,0.056658260338183976,5.813741192948504,0.3591710273172935,1,0,0.00327761880846,dynamic,8,-5.013000897882673,double,1.1683973874344327,90,1,6001,0.08434446843943084,-0.027686208101246862,0.004241972,90,0.009488472193020818,,,0.0041150200142032745
,tendon,,1,,2.71134897624824e-05,0.0010820034943715819,5,0.00025,3,0.0242146709951,0.0,-0.4746906461216983,1,False,5,dynamic,0.9921930164592978,0.02327801242001658,6.44546891603901,0.1794055053908459,1,0,0.0016352535321,dynamic,8,-5.944165326186026,double,0.9507351883604194,90,1,12001,0.06018847720251918,-0.0369104647825026,0.008648621,90,0.009488472193020818,,,-0.002398272736185869
,tendon,,1,,1.6773598084945426e-06,1.7771492101678945e-06,5,0.001,1,-8.449089999905748e-09,0.00108484677456,-2.4578617227968765e-08,1,False,1,passive,0.9921930164592978,0.0,0.0,2.4965327162919652e-05,0,0,3.13740544572e-06,passive,8,0.0,double,2.4965327162919652e-05,90,1,1001,0.0,0.0,0.000707223,90,0.009488472193020818,,,1.6129527228063016e-08
,tendon,,1,,1.7740457476348505e-06,1.8815172076752851e-06,5,0.0005,1,-8.964579999983999e-09,0.00108484677456,-1.7031605383741173e-08,1,False,1,passive,0.9921930164592978,0.0,0.0,2.4276248932141308e-05,0,0,3.32183039964e-06,passive,8,0.0,double,2.4276248932141308e-05,90,1,2001,0.0,0.0,0.001388958,90,0.009488472193020818,,,8.067025383757174e-09
,tendon,,1,,1.8223634701754217e-06,1.933731797282913e-06,5,0.00025,1,-9.219949999869984e-09,0.00108484677456,-1.3254101597817858e-08,1,False,1,passive,0.9921930164592978,0.0,0.0,2.3954181080513622e-05,0,0,3.41410514099e-06,passive,8,0.0,double,2.3954181080513622e-05,90,1,4001,0.0,0.0,0.002884061,90,0.009488472193020818,,,4.034151597947874e-09
,tendon,,1,,-7.801310480772813e-06,4.187220837035724e-05,0,0.0005,3,0.00520564478506,0.0,-0.0011101153902747245,1,False,2,mass_reference,0.9921930164592978,-0.001043474584834499,1.2554478453698423,9.611450099102859e-05,1,0,7.30411072781e-05,dynamic,8,-1.2496333910154986,double,0.3402924118619429,90,1,6001,-0.00115694926601849,0.00011347468118400172,0.004488819,90,0.009488472193020818,,,0.0005013058209909498
,connect,1.1398185974699997e-05,1,0.019749956422674263,-3.6752823007183003e-16,7.967059499345518e-06,5,0.0005,2,7.89340624805e-33,0.0,-1.1389970792519026e-05,1,False,1,mass_fixed,0.99,-1.1457167586198127e-14,-1.8175051452573716e-05,0.00011878788720174741,1,0.2,1.14681603483e-05,calibrate,8,2.8889309635755452e-05,double,0.06617822933277091,90,1,4001,-1.1457167586198127e-14,0.0,0.003911134,90,0.01,,,6.757126093372898e-07
5.8004085558266684e-05,connect,,1,,4.46628901831809e-07,4.0671867303560016e-05,0,0.0005,3,0.00963652113859,0.0,-0.001275982958703546,1,False,2,mass_fixed,0.99,-0.0020479275881214606,1.2607485081724144,8.203941884394156e-05,1,0.2,5.9105485356e-05,dynamic,8,-1.25076215494986,double,0.34642407610379444,90,1,6001,-0.002162482441686649,0.00011455485356519545,0.005876186,90,0.01,0.03574135568307223,,0.0009261508747392161
,connect,1.1398185974699997e-05,1,0.019749956422693577,-3.6726177654592e-16,7.967059499345568e-06,5,0.0005,2,2.69318382844e-33,0.0,-1.1389970792519518e-05,1,False,1,mass_tuned,0.99,-1.1456041341757354e-14,-1.8175051452573503e-05,0.00011878788720170108,1,0.2,1.14681603483e-05,calibrate,8,2.888930963575515e-05,double,0.06617822933277091,90,1,4001,-1.1456041341757354e-14,0.0,0.003960241,90,0.010000000000000005,,,6.757126093378709e-07
5.8004085558266684e-05,connect,,1,,4.4662890183230946e-07,4.067186730355978e-05,0,0.0005,3,0.00963652113859,0.0,-0.0012759829587032493,1,False,2,mass_tuned,0.99,-0.0020479275881250133,1.2607485081724148,8.203941884302285e-05,1,0.2,5.9105485356e-05,dynamic,8,-1.2507621549498624,double,0.3464240761037946,90,1,6001,-0.002162482441689299,0.00011455485356428596,0.006005762,90,0.010000000000000005,0.03574135568307011,,0.0009261508747409179
,connect,4.407196435209031e-05,1,0.019750274045913466,1.0287992679991906e-14,3.0844720036809254e-05,5,0.0005,2,2.70787355088e-33,0.0,-4.450087892506511e-05,1,False,1,mass_fixed,0.99,8.538088005856981e-13,-1.8188742944999334e-05,0.0001854523288163983,1,0.02,5.57302474633e-05,calibrate,8,6.156399452753044e-05,double,0.06617609228915464,90,1,4001,8.538088005856981e-13,0.0,0.004008616,90,0.01,,,1.1256273425340002e-06
0.0005850548874616525,connect,,1,,8.641087787741863e-07,0.00015720552082850085,0,0.0005,3,0.00563824345361,0.0,-0.004897055987855276,1,False,2,mass_fixed,0.99,-0.000905906025161471,1.2535220287890805,0.0003172920519554283,1,0.02,0.000282636823049,dynamic,8,-1.2435290689331624,double,0.3395569972781947,90,1,6001,-0.0011931733394647708,0.00028726731430329266,0.005849973,90,0.01,0.0007712868946815374,,0.0005423395855471639
,connect,1.13956769593e-05,1,0.019755956799296596,8.9206420028647e-15,7.957353089115465e-06,5,0.0005,2,1.53880678676e-34,0.0,-1.1432832975709121e-05,1,False,1,mass_tuned,0.9974149520952291,5.847916071998039e-13,-1.8579374186511447e-05,0.00036383818178462946,1,0.02,1.44094964266e-05,calibrate,8,2.888698729883148e-05,double,0.0661796900009118,90,1,4001,5.847916071998039e-13,0.0,0.003923863,90,0.009999964616074138,,,1.1252198633890884e-06
5.3320936821775744e-05,connect,,1,,5.176201929752537e-07,4.073216433935921e-05,0,0.0005,3,0.00565122870374,0.0,-0.0012769544069683378,1,False,2,mass_tuned,0.9974149520952291,-0.0011278322581085832,1.2558186782377818,8.245436264927386e-05,1,0.02,7.41760030052e-05,dynamic,8,-1.2494341605046635,double,0.34067847842168625,90,1,6001,-0.0012426458103340253,0.00011481355222542789,0.006054926,90,0.009999964616074138,0.0036213812484787245,,0.0005436653775900344
,connect,0.00034018387021499997,1,0.02003910401073745,2.447415603513288e-13,0.00023887371760384062,5,0.0005,2,1.07300728726e-32,0.0,-0.0003442541869605265,1,False,1,mass_fixed,0.99,2.3719683827947097e-11,-1.5784533058828703e-05,0.001425800114061424,1,0.002,0.000504300547164,calibrate,8,0.0003576850106770183,double,0.06615621412789892,90,1,4001,2.3719683827947097e-11,0.0,0.003850086,90,0.01,,,2.353709342336899e-06
0.0057746880260128065,connect,,1,,3.273258575104246e-05,0.0011945007432135933,0,0.0005,3,0.00510531636862,0.0,-0.03605889611932761,1,False,2,mass_fixed,0.99,0.0012962074706185404,1.2212607065762542,0.00240340038036231,1,0.002,0.00250111486794,dynamic,8,-1.180586798537246,double,0.3279613001713605,90,1,6001,-0.0004946132706901842,0.001790820741308707,0.005764042,90,0.01,0.033189659186301346,,0.0004903044489395492
,connect,1.1398182840099997e-05,1,0.01975035709911689,7.0897065995706e-15,7.967347133229202e-06,5,0.0005,2,4.50910815898e-32,0.0,-1.1458867881405594e-05,1,False,1,mass_tuned,0.9996337190084423,5.413298851148825e-13,-1.8699062120685998e-05,0.00044525601049405923,1,0.002,1.67634333653e-05,calibrate,8,2.8889579301810807e-05,double,0.06618228402297735,90,1,4001,5.413298851148825e-13,0.0,0.003899515,90,0.009538188412192611,,,1.2683507002807854e-06
5.446729803905497e-05,connect,,1,,4.84496252448432e-07,4.0847448617164715e-05,0,0.0005,3,0.00525402842637,0.0,-0.0012308851268189517,1,False,2,mass_tuned,0.9996337190084423,-0.001030754393583784,1.2553706465843932,8.443132667780362e-05,1,0.002,8.6047534393e-05,dynamic,8,-1.2493912179736304,double,0.34027988849454754,90,1,6001,-0.0011460845625144173,0.00011533016893065451,0.005885598,90,0.009538188412192611,0.0005737825166956203,,0.0005054849424261302
,connect,0.0031202398327603224,1,0.04225322019115268,7.933510629562334e-07,0.0022132705362074108,5,0.0005,2,7.53673732263e-16,0.0,-0.003160004790174969,1,False,1,mass_fixed,0.99,1.2368880682879697e-05,-1.1165394249293963e-05,0.008649203141425057,1,0.0002,0.00589166405182,calibrate,8,0.0031378286190824,double,0.06612261652893665,90,1,4001,1.2368880682879697e-05,0.0,0.003736172,90,0.01,,,3.334156534261657e-05
0.03817835585703977,connect,,1,,0.001367975858201458,0.007662297073604554,0,0.0005,3,0.00302828659139,0.0,-0.13556270421392944,1,False,2,mass_fixed,0.99,0.0093230930457064,0.6325304155923295,0.014207695148381333,1,0.0002,0.0162110471187,dynamic,8,-0.49428039475698726,double,0.19326793603343886,90,1,6001,0.002188706227249872,0.007134386818456512,0.005846933,90,0.01,0.21922550507450325,,0.0003409699699772062
,connect,1.13981859751e-05,0.31651249396857695,0.019758386387527603,7.69960983854621e-14,8.104176780154403e-06,5,0.0005,2,3.38560763387e-31,0.0,-1.1599037054747649e-05,1,False,1,mass_tuned,0.99989999,-1.9267956736654882e-10,-1.8716751464095623e-05,0.00046774343726159684,1,0.0002,2.2956611734e-05,calibrate,8,2.8889594786887603e-05,double,0.06617819230466823,90,1,4001,-1.9267956736654882e-10,0.0,0.003854326,90,0.01852908838750285,,,1.4261937319556685e-06
6.204366925400038e-05,connect,,0.31651249396857695,,-3.4410661645724666e-08,4.1660115212348956e-05,0,0.0005,3,0.00521813629094,0.0,-0.0003860088459590876,1,False,2,mass_tuned,0.99989999,-0.0010182408627761959,1.2561999933236052,8.889167198924631e-05,1,0.0002,8.85721825888e-05,dynamic,8,-1.2510978880005608,double,0.3404643342147661,90,1,6001,-0.0011358423155146938,0.00011760145273849787,0.005778493,90,0.01852908838750285,0.00045836289740663595,,0.0005020398138546738
,connect,,1,,4.4662890183230946e-07,4.067186730355978e-05,0,0.0005,3,0.00963652113859,0.0,-0.0012759829587032493,1,False,2,drive_control,0.99,-0.0020479275881250133,1.2607485081724148,8.203941884302285e-05,1,0.2,5.9105485356e-05,dynamic,8,-1.2507621549498624,double,0.3464240761037946,90,1,6001,-0.002162482441689299,0.00011455485356428596,0.006098265,90,0.010000000000000005,,fourbar_trace_drive_control_connect.csv,0.0009261508747409179
,connect,,1,,9.232111590862495e-08,4.0691583444261004e-05,0,0.000125,3,0.00963825705987,0.0,-0.0012634910456367887,1,False,2,drive_control,0.99,-0.0020887092543255222,1.2616931513735725,8.150262474166206e-05,1,0.2,5.84080737298e-05,dynamic,8,-1.2510229497117709,double,0.34658201811960837,90,1,24001,-0.0021625514146934605,7.384216036795976e-05,0.023553042,90,0.010000000000000005,,,0.00023154644370522166
,connect,,1,,3.741521139405749e-09,4.069720283618944e-05,0,3.125e-05,3,0.00963866950167,0.0,-0.001260335676697648,1,False,2,drive_control,0.99,-0.0020989038467921334,1.2619285597527137,8.144002630197311e-05,1,0.2,5.82359077403e-05,dynamic,8,-1.2510874416611186,double,0.3466213893212599,90,1,96001,-0.002162567365295864,6.366351850373064e-05,0.092525063,90,0.010000000000000005,,,5.7887086772516645e-05
,connect,,1,,3.9775300977504953e-07,4.269568843802677e-05,0.5,0.0005,3,0.00961325719887,0.0,-0.002896373121827243,1,False,2,drive_control,0.99,-0.002053336045136504,1.2582483981891956,0.002126048442043705,1,0.2,6.09333283689e-05,dynamic,8,-1.2461199605043436,double,0.34756247047803435,90,1,6001,-0.0021618404254344554,0.0001085043802979584,0.005828056,90,0.010000000000000005,,,0.0003811926358452604
,connect,,1,,8.00994004270068e-08,4.061774002822104e-05,0.5,0.000125,3,0.00962061798973,0.0,-0.0016683789020439086,1,False,2,drive_control,0.99,-0.0020895958074033205,1.259996724093304,0.0005458887829223354,1,0.2,5.79952559462e-05,dynamic,8,-1.2487922475137625,double,0.34681846026575325,90,1,24001,-0.0021619233882072494,7.232758080394319e-05,0.0234449,90,0.010000000000000005,,,8.452031223232662e-05
,connect,,1,,6.919809123978951e-10,4.063741247595957e-05,0.5,3.125e-05,3,0.00962244003641,0.0,-0.0013606063363696777,1,False,2,drive_control,0.99,-0.002098669006298614,1.260423158757884,0.00016476661226789592,1,0.2,5.80728954326e-05,dynamic,8,-1.249460568904148,double,0.3466411693764416,90,1,96001,-0.0021619414841270272,6.327247782839152e-05,0.091826184,90,0.010000000000000005,,,2.045651904368029e-05
,connect,,1,,-4.269798185034534e-08,0.00015917122732782277,5,0.0005,3,0.00914799770815,0.0,-0.01686289566832954,1,False,2,drive_control,0.99,-0.0020725980730706794,1.2184730230750769,0.020971150775943966,1,0.2,0.00023190502143,dynamic,8,-1.1881102256458722,double,0.3613429007940261,90,1,6001,-0.002126005722540306,5.340764946964782e-05,0.00572762,90,0.010000000000000005,,,-0.0043519040527252376
,connect,,1,,-2.8781617795795715e-08,5.433463848316295e-05,5,0.000125,3,0.00920215176424,0.0,-0.0051813264897339764,1,False,2,drive_control,0.99,-0.002068306121772359,1.2272958774463705,0.00525012968249132,1,0.2,7.85039368455e-05,dynamic,8,-1.2117191219827173,double,0.3469006632174951,90,1,24001,-0.0021262173068690798,5.7911185096706674e-05,0.023891118,90,0.010000000000000005,,,-0.0011932772096792518
,connect,,1,,-2.612944218037018e-08,4.088337919872988e-05,5,3.125e-05,3,0.00921577434952,0.0,-0.0022179339185509597,1,False,2,drive_control,0.99,-0.0020673251617779158,1.2294024329879512,0.0013233729441355397,1,0.2,5.8894769015e-05,dynamic,8,-1.2176638305410963,double,0.3444250659508057,90,1,96001,-0.002126252391328414,5.892722955049834e-05,0.091536096,90,0.010000000000000005,,,-0.0003048941787838796
,weld,,1,,4.950301359980379e-07,4.083436841471793e-05,0,0.0005,3,0.00963311420906,0.0,-0.0012951138704542892,1,False,2,drive_control,0.9890998075176296,-0.0020467463057357803,1.2611785428369404,0.0001421456540217426,1,0.2,5.95402329484e-05,dynamic,8,-1.2511776242909933,double,0.346474980178749,90,1,6001,-0.002161902592174542,0.00011515628643878984,0.007315648,90,0.00999990991577752,,fourbar_trace_drive_control_weld.csv,0.0009273095335671883
,weld,,1,,1.419585792822803e-07,4.0862263507846534e-05,0,0.000125,3,0.00963540991212,0.0,-0.001280736831726314,1,False,2,drive_control,0.9890998075176296,-0.0020875423001289234,1.2621229810913779,0.00014223137285138457,1,0.2,5.88768187258e-05,dynamic,8,-1.2514386723635136,double,0.3466329577437641,90,1,24001,-0.002161979539006737,7.443723887779186e-05,0.029413691,90,0.00999990991577752,,,0.00023183801598209938
,weld,,1,,5.3688024526077e-08,4.086992215699344e-05,0,3.125e-05,3,0.00963596260282,0.0,-0.0012771083455043722,1,False,2,drive_control,0.9890998075176296,-0.002097740469988345,1.262358338091566,0.00014234265277568258,1,0.2,5.8713243202e-05,dynamic,8,-1.2515032272423183,double,0.3466723378266926,90,1,96001,-0.0021619974760104838,6.425700602210327e-05,0.128892953,90,0.00999990991577752,,,5.796009907671289e-05
,weld,,1,,1.198060054913748e-07,4.465553851463679e-05,0.5,0.0005,3,0.0095978677615,0.0,-0.0036416831332277137,1,False,2,drive_control,0.9890998075176296,-0.002052556357206953,1.2578419777013117,0.005446133096279722,1,0.2,6.46707804913e-05,dynamic,8,-1.2449835915534684,double,0.3482139039197888,90,1,6001,-0.0021588543838849715,0.00010629802667801869,0.007357645,90,0.00999990991577752,,,0.0003811647468844885
,weld,,1,,4.813432238772418e-08,4.060496360215807e-05,0.5,0.000125,3,0.00961463588471,0.0,-0.001867993427370929,1,False,2,drive_control,0.9890998075176296,-0.0020885219989755727,1.2602168217195193,0.0013801122846411487,1,0.2,5.83331368827e-05,dynamic,8,-1.2488189292882028,double,0.34700605677760527,90,1,24001,-0.002160748162054894,7.222616307930707e-05,0.02949315,90,0.00999990991577752,,,8.473688076443596e-05
